ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID541479006,27 Snapshot Dr,COBURG NORTH,1172000.0,h,19/11/2016,5,3.0,2.0,425.0,5.0,-37.7302,144.9816,19964,1692.4743437446216,34.0,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID994273651,25 Llaneast St,ARMADALE,2200000.0,h,15/10/2016,4,1.0,2.0,495.0,119.0,-37.8613,145.0264,19944,607.2136801975738,20.8,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID725198539,2/12 Randwick Dr,KEILOR PARK,635000.0,h,8/07/2017,3,2.0,2.0,174.0,17.0,-37.72012,144.86149,20032,5205.299015724577,36.0,0,1021.6666666666666,5132.0,325.0
ID816720967,24 Windsor St,PASCOE VALE,910000.0,h,22/04/2017,2,1.0,3.0,602.0,8.0,-37.724,144.9447,19963,1502.1130201489998,36.0,0,705.3333333333334,5479.666666666667,335.0
ID800982336,31 Elizabeth St,COBURG,820000.0,h,10/12/2016,2,1.0,1.0,597.0,59.0,-37.7402,144.9807,19965,1547.0207965588597,32.0,1,1071.3333333333333,5783.666666666667,419.6666666666667
ID350306865,11 Somers St,BENTLEIGH,1450000.0,h,12/11/2016,4,1.0,1.0,567.0,14.0,-37.9149,145.0252,19939,1073.2852408860297,35.15384615384615,0,925.6666666666666,4701.333333333333,308.6666666666667
ID516717710,35 Astley St,MONTMORENCY,900000.0,h,27/05/2017,3,1.0,1.0,575.0,39.0,-37.72089,145.11987,19986,639.3214339778184,43.9,0,1471.0,7759.666666666667,779.6666666666666
ID305361366,2/99 Spray St,ELWOOD,570000.0,u,26/07/2016,2,1.0,1.0,0.0,79.0,-37.8831,144.9855,19955,1171.7852537225135,19.5,0,1566.6666666666667,8895.333333333334,491.0
ID813728446,41 Mountfield St,BRUNSWICK,1450000.0,h,20/05/2017,3,1.0,2.0,304.0,7.0,-37.762,144.9678,19967,631.8872800365216,27.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID194376910,162 Bedford Rd,HEATHMONT,655000.0,h,17/06/2017,3,1.0,1.0,348.0,35.0,-37.82327,145.24982,19871,728.4076010304933,41.083333333333336,0,512.0,1119.6666666666667,175.66666666666666
ID254226375,1/14 The Avenue,WINDSOR,825000.0,u,3/12/2016,3,1.0,1.0,0.0,7.0,-37.8565,144.998,19957,526.6083667990491,15.5,0,1002.6666666666666,4068.0,328.3333333333333
ID545824202,152A Cochrane St,BRIGHTON,1830000.0,h,3/12/2016,4,2.0,2.0,436.0,99.0,-37.8927,145.0005,19953,549.202286421799,23.5,0,2744.3333333333335,10289.666666666666,780.0
ID201302707,2/16 Argyle St,BENTLEIGH EAST,535000.0,u,29/04/2017,2,1.0,1.0,1026.0,49.0,-37.911,145.0711,19918,1883.8669658570516,27.35483870967742,0,959.0,4476.666666666667,324.0
ID203222060,24b Munro St,BRIGHTON,1302500.0,h,6/08/2016,3,2.0,2.0,0.0,26.0,-37.9166,144.9942,19951,246.16692320561324,26.5,0,2744.3333333333335,10289.666666666666,780.0
ID224652538,22 Koonalda Rd,GLADSTONE PARK,650000.0,h,3/09/2017,3,1.0,3.0,529.0,39.0,-37.69485,144.89092,20031,2196.168845928521,38.0,0,663.0,4010.0,377.0
ID667610952,23 Lennox St,YARRAVILLE,1430000.0,h,25/02/2017,3,3.0,2.0,386.0,79.0,-37.816,144.8936,19996,322.8389351850114,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0
ID476117793,1 Marriage Rd,BRIGHTON EAST,1815000.0,h,22/05/2016,4,2.0,2.0,732.0,22.0,-37.9184,145.007,19951,1007.5973694909701,26.5,1,2744.3333333333335,10289.666666666666,780.0
ID189093023,2/7 Hazel Gr,PASCOE VALE,515000.0,u,16/04/2016,3,1.0,2.0,0.0,99.0,-37.7305,144.9397,20034,1013.2494403830754,31.0,0,659.0,5219.333333333333,338.3333333333333
ID533366793,1 Melva St,BENTLEIGH EAST,1515000.0,h,6/05/2017,4,3.0,2.0,635.0,69.0,-37.9107,145.0745,19917,1671.0926980402896,29.35483870967742,0,959.0,4476.666666666667,324.0
ID264914221,27 Morgan St,CARNEGIE,1900000.0,h,19/11/2016,5,3.0,1.0,564.0,89.0,-37.8957,145.0487,19942,875.7653808123519,29.23076923076923,0,3703.6666666666665,18944.0,2039.3333333333333
ID545370175,24 Martins La,VIEWBANK,820000.0,h,6/08/2016,3,2.0,2.0,555.0,59.0,-37.7324,145.0862,19983,1661.5418599280274,34.75,0,584.3333333333334,2731.6666666666665,211.66666666666666
ID228726427,17 Wishart St,HAMPTON EAST,952000.0,h,12/11/2016,3,2.0,2.0,246.0,59.0,-37.9356,145.0268,19937,883.5173751606015,38.266666666666666,0,1150.6666666666667,7827.0,922.3333333333334
ID611568823,1/53 Buckley St,MOONEE PONDS,435000.0,u,26/08/2017,2,1.0,1.0,1475.0,49.0,-37.75799,144.92354,20037,682.6991423495556,24.0,0,313.3333333333333,545.3333333333334,65.66666666666667
ID685394576,18 Belgrave St,HAWTHORN,1750000.0,h,24/06/2017,3,2.0,0.0,234.0,19.0,-37.82839,145.04086,19903,798.047205852822,17.904761904761905,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID370861884,28 Oakwood Rd,ALBANVALE,526500.0,h,24/06/2017,3,1.0,2.0,529.0,54.0,-37.7438,144.77059,20002,2595.9168801125516,31.375,0,119.33333333333333,452.3333333333333,22.0
ID901135491,2/3 Rotherwood Rd,IVANHOE EAST,535000.0,u,3/06/2017,2,1.0,1.0,0.0,89.0,-37.77127,145.0499,19933,474.1679341249743,26.058823529411764,0,92.33333333333333,260.0,36.666666666666664
ID945876010,21 Winchester St,MOONEE PONDS,831000.0,h,28/05/2016,2,1.0,1.0,0.0,6.0,-37.7685,144.9186,20038,314.8363577302544,22.0,0,278.0,489.0,65.0
ID488807371,39 Barter Cr,FOREST HILL,1078000.0,h,26/08/2017,4,1.0,1.0,611.0,59.0,-37.83945,145.16683999999995,19899,2214.1931667737535,31.666666666666668,0,2006.6666666666667,7754.333333333333,1051.3333333333333
ID789268348,70 Forrest St,ALBION,600000.0,h,22/05/2016,3,1.0,1.0,697.0,91.0,-37.7842,144.8175,20004,965.8382481837223,26.375,0,268.3333333333333,736.0,128.33333333333334
ID383804989,6/229 Brighton Rd,ELWOOD,696750.0,u,3/06/2017,2,1.0,1.0,0.0,89.0,-37.88094,144.99471,19955,562.2295970797976,19.5,0,1666.0,9333.666666666666,523.0
ID341712612,6 Hardwick St,COBURG,967000.0,h,25/02/2017,3,1.0,1.0,169.0,34.0,-37.7494,144.9681,19966,790.9549979483891,30.0,0,1097.6666666666667,5916.0,553.3333333333334
ID572385606,17 The Grange,MALVERN EAST,2250000.0,h,4/03/2017,4,1.0,2.0,720.0,49.0,-37.8753,145.0532,22248,968.3091526817154,19.333333333333332,0,717.3333333333334,1763.0,318.6666666666667
ID941661430,5 Binalong Ct,YALLAMBIE,720000.0,h,25/02/2017,3,2.0,2.0,555.0,41.0,-37.7214,145.1034,19986,1733.8551051972076,43.9,0,1064.6666666666667,4200.666666666667,432.6666666666667
ID845470002,63 Liddiard St,HAWTHORN,2900000.0,h,1/07/2017,4,1.0,3.0,636.0,129.0,-37.81931,145.04107,19904,472.74081345586745,15.666666666666666,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID380301543,68 Chapman St,SUNSHINE,895000.0,h,27/11/2016,4,2.0,3.0,430.0,74.0,-37.7939,144.8283,22241,720.1992002955938,15.85,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID471807380,1/51 The Grove,COBURG,605000.0,h,27/06/2016,2,1.0,1.0,0.0,50.0,-37.7519,144.9721,19966,949.1754397654339,30.0,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID945263647,49 Kent Rd,PASCOE VALE,860000.0,h,24/06/2017,2,1.0,4.0,609.0,12.0,-37.72091,144.94601,19963,1347.5080981855012,36.0,0,705.3333333333334,5479.666666666667,335.0
ID356403851,9 James St,FAWKNER,750000.0,h,15/07/2017,3,1.0,1.0,724.0,69.0,-37.71097,144.97324,19962,1189.5329912321736,37.0,0,1253.6666666666667,7401.333333333333,484.6666666666667
ID431351197,60 Northumberland Cct,CRAIGIEBURN,500000.0,h,22/07/2017,3,2.0,2.0,448.0,11.0,-37.58242,144.93001,40221,2457.74847655498,49.0,0,1288.3333333333333,4242.333333333333,480.0
ID170645148,2/10 Millicent Av,CARRUM,687500.0,u,12/08/2017,3,2.0,2.0,216.0,7.0,-38.07509,145.12965,19858,634.0912842800228,60.583333333333336,0,5.0,73.0,1.0
ID241891323,126 Barrow St,COBURG,900000.0,h,1/07/2017,2,1.0,1.0,350.0,99.0,-37.74483,144.97269,19965,868.5809245272203,32.0,0,1097.6666666666667,5916.0,553.3333333333334
ID672479810,25 Westmore Dr,HEATHMONT,932000.0,h,9/09/2017,5,2.0,2.0,543.0,39.0,-37.83145,145.22826,19871,1474.4226434841034,41.083333333333336,0,512.0,1119.6666666666667,175.66666666666666
ID550887498,12 Milton St,NUNAWADING,1040000.0,h,8/07/2017,3,1.0,1.0,728.0,11.0,-37.82759,145.16751000000005,19899,1013.0101041938682,31.666666666666668,0,938.3333333333334,6892.666666666667,553.3333333333334
ID823757136,27 Halpin St,BRUNSWICK WEST,1445000.0,h,24/06/2017,3,1.0,2.0,613.0,69.0,-37.76883,144.94592,19968,1208.9189531267061,25.333333333333332,1,941.3333333333334,5813.0,575.6666666666666
ID451507026,9A Methven St,COBURG,880000.0,t,16/09/2017,3,1.0,1.0,771.0,15.0,-37.74701,144.96369,19965,520.224197771867,32.0,0,1097.6666666666667,5916.0,553.3333333333334
ID478830112,18 Glenmore St,BOX HILL,1560000.0,h,10/09/2016,4,2.0,3.0,729.0,114.0,-37.8233,145.1267,20042,648.7963169520433,25.775,0,2744.3333333333335,10289.666666666666,780.0
ID283865361,24 Talbot St,HADFIELD,631500.0,h,18/06/2016,3,1.0,3.0,593.0,54.0,-37.7133,144.947,19962,1201.8107082669474,37.0,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID322377855,17/24 Dongola Rd,WEST FOOTSCRAY,815000.0,t,8/04/2017,3,1.0,2.0,203.0,69.0,-37.7928,144.8811,20023,1069.463799548631,19.4,0,298.0,735.0,154.0
ID904859740,5 Fuller St,BULLEEN,1127000.0,h,6/08/2016,3,1.0,2.0,631.0,6.0,-37.7778,145.0901,19935,3467.447941690014,29.823529411764707,0,958.6666666666666,5673.0,628.0
ID899227130,6/16 Cromwell Rd,SOUTH YARRA,470000.0,u,27/11/2016,2,1.0,1.0,0.0,49.0,-37.845,145.0001,19947,185.19308871276087,16.214285714285715,0,1100.6666666666667,3636.3333333333335,457.3333333333333
ID814816092,7/87 Gamon St,YARRAVILLE,770000.0,h,3/12/2016,3,1.0,2.0,323.0,59.0,-37.8108,144.8899,19997,545.4936711741534,10.357142857142858,0,703.6666666666666,1502.0,135.66666666666666
ID702485128,95 Marion St,ALTONA NORTH,1070000.0,h,3/09/2017,3,1.0,3.0,693.0,69.0,-37.83511,144.84905,19994,3153.179476597184,16.310344827586206,0,2494.6666666666665,11307.0,1410.0
ID803740695,2/79 Mimosa Rd,CARNEGIE,855000.0,t,16/04/2016,2,1.0,1.0,158.0,25.0,-37.8886,145.05200000000005,19920,634.5079812497873,23.375,1,3703.6666666666665,18944.0,2039.3333333333333
ID660628170,527 Nicholson St,CARLTON NORTH,1330000.0,h,3/09/2016,3,1.0,1.0,314.0,119.0,-37.7871,144.9766,20019,1456.2586909424751,18.3,0,3703.6666666666665,18944.0,2039.3333333333333
ID827458903,12/14 Eldridge St,FOOTSCRAY,315000.0,u,25/02/2017,2,1.0,1.0,882.0,49.0,-37.7899,144.893,20024,1409.540174333086,17.4,0,2047.6666666666667,9171.0,742.3333333333334
ID765120861,70 Derinya Dr,FRANKSTON SOUTH,1350000.0,h,23/09/2017,4,2.0,2.0,2716.0,59.0,-38.17488,145.1234,19855,3558.1189260004608,68.81818181818181,0,517.3333333333334,2973.0,288.6666666666667
ID378178188,34 Hooker Rd,WERRIBEE,471500.0,h,22/07/2017,3,1.0,2.0,530.0,7.0,-37.89415,144.64143,19921,1824.7359510223903,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0
ID553894437,312/1005 Mt Alexander Rd,ESSENDON,330000.0,u,20/05/2017,1,1.0,1.0,0.0,5.0,-37.7478,144.912,20036,789.5228830968475,27.0,0,330.3333333333333,1855.0,82.0
ID302666407,7/37 Groom St,CLIFTON HILL,885500.0,u,18/06/2016,2,2.0,2.0,0.0,14.0,-37.7937,144.9983,19974,615.9664364996951,15.142857142857142,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID810979628,3/7 Lilian St,NUNAWADING,1235000.0,t,27/05/2017,3,3.0,2.0,338.0,119.0,-37.82704,145.16801,19899,937.8521201097012,31.666666666666668,0,938.3333333333334,6892.666666666667,553.3333333333334
ID820138242,2/50 Palmer St,RICHMOND,534000.0,u,17/06/2017,1,1.0,1.0,1347.0,16.0,-37.81893,145.00631,19906,966.909329140709,11.904761904761905,1,885.0,1901.0,227.66666666666666
ID787077017,21 The Boulevard,IVANHOE,1910000.0,h,18/03/2017,2,1.0,2.0,760.0,19.0,-37.7784,145.0394,19932,391.0948145365486,26.0,0,591.6666666666666,1189.6666666666667,177.33333333333334
ID523786649,55 Tranmere Av,CARNEGIE,1840000.0,h,15/07/2017,3,2.0,1.0,483.0,99.0,-37.89204,145.06086000000005,19919,607.9360482977049,25.375,0,3767.6666666666665,18925.0,2042.3333333333333
ID474624566,102a Jukes Rd,FAWKNER,538000.0,t,22/05/2016,3,2.0,2.0,217.0,59.0,-37.7018,144.9679,19961,804.690519158833,39.0,0,1144.3333333333333,6845.666666666667,375.6666666666667
ID408037716,54 Croydon Rd,SURREY HILLS,2003000.0,h,15/10/2016,4,2.0,1.0,383.0,139.0,-37.8234,145.0923,19894,336.3734255462946,25.76923076923077,0,2403.6666666666665,5212.333333333333,586.6666666666666
ID822152876,22/382 Toorak Rd,SOUTH YARRA,601000.0,u,10/12/2016,2,1.0,1.0,0.0,49.0,-37.8406,145.0033,19947,455.7650125918672,16.214285714285715,0,1100.6666666666667,3636.3333333333335,457.3333333333333
ID161138806,68 Littlewood St,HAMPTON,2905000.0,h,27/05/2017,4,2.0,2.0,630.0,6.0,-37.93571,145.00964,19949,760.3249547755719,31.5,1,1841.6666666666667,9184.666666666666,533.3333333333334
ID569843817,4 Graeme Ct,BULLEEN,1244000.0,h,23/04/2016,4,2.0,2.0,530.0,44.0,-37.7735,145.088,19935,3020.1581522922856,29.823529411764707,0,958.6666666666666,5673.0,628.0
ID485042642,22 Park Sq,PORT MELBOURNE,1630000.0,h,4/03/2017,3,2.0,2.0,135.0,22.0,-37.8395,144.9343,22180,2832.9050236369917,0.0,0,705.3333333333334,5479.666666666667,335.0
ID353216238,9 Bawden Ct,PASCOE VALE,770000.0,h,13/05/2017,4,1.0,2.0,596.0,59.0,-37.7195,144.9456,19963,1392.796282332866,36.0,0,705.3333333333334,5479.666666666667,335.0
ID749227412,127 Stanhope St,WEST FOOTSCRAY,1060000.0,h,16/09/2017,4,3.0,2.0,512.0,99.0,-37.79487,144.86353,20022,490.3768504010857,21.4,0,298.0,735.0,154.0
ID971985373,38 Belmore Rd,BALWYN,1475000.0,h,1/07/2017,4,3.0,5.0,380.0,59.0,-37.80156,145.06715,19892,2710.3557990738254,21.785714285714285,0,959.0,4476.666666666667,324.0
ID489979110,17 Staniland Gr,ELSTERNWICK,2600000.0,h,13/08/2016,4,2.0,2.0,527.0,139.0,-37.883,145.0043,19954,356.9695372511836,21.5,0,1566.6666666666667,8895.333333333334,491.0
ID492739154,38 Templeton St,WANTIRNA,920000.0,h,23/09/2017,4,2.0,2.0,601.0,39.0,-37.86231,145.22633000000005,19871,4108.635893630617,41.083333333333336,0,256.0,511.3333333333333,54.666666666666664
ID376456671,32 Millers Rd,BROOKLYN,663000.0,t,27/05/2017,3,2.0,2.0,244.0,9.0,-37.82017000000001,144.84904,20022,2630.224128915671,21.4,0,444.6666666666667,981.3333333333334,239.66666666666666
ID493191163,17 Wicklow St,PASCOE VALE,881000.0,h,15/07/2017,3,1.0,1.0,480.0,12.0,-37.71893,144.94246,19962,1663.1696106945037,37.0,0,705.3333333333334,5479.666666666667,335.0
ID169141890,5 Hamilton St,NIDDRIE,991000.0,h,11/02/2017,3,1.0,1.0,716.0,69.0,-37.7368,144.8856,20036,3319.5739919557936,27.0,0,84.33333333333333,293.3333333333333,23.0
ID392780899,43 Robert St,BULLEEN,1310000.0,h,27/05/2017,1,1.0,1.0,604.0,20.0,-37.75981,145.08598999999995,19935,2247.722703770202,29.823529411764707,0,941.3333333333334,5813.0,575.6666666666666
ID339643855,2/111 Marlborough St,BENTLEIGH EAST,800000.0,u,18/06/2016,3,2.0,2.0,252.0,25.0,-37.9085,145.0683,19918,1723.5362610018053,27.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667
ID962551048,48/352 Canterbury Rd,ST KILDA,430000.0,u,28/05/2016,2,1.0,1.0,0.0,11.0,-37.859,144.9767,19957,1387.1432358693955,15.5,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID758031781,1 Dorothy St,PASCOE VALE,802000.0,h,27/05/2017,3,2.0,1.0,450.0,59.0,-37.71872000000001,144.94871,19963,1136.8159367798523,36.0,0,705.3333333333334,5479.666666666667,335.0
ID594062312,3 Arthur St,SURREY HILLS,1910000.0,h,23/09/2017,4,3.0,2.0,416.0,5.0,-37.82671,145.11068,19896,928.6486950169738,28.785714285714285,0,2532.3333333333335,5455.0,713.0
ID833035259,30 Shepherd St,BRAYBROOK,730000.0,h,29/04/2017,3,1.0,3.0,586.0,17.0,-37.783,144.855,20022,1939.318683382419,21.4,0,2897.3333333333335,11243.0,942.0
ID527367185,1/6 Burvale Ct,TULLAMARINE,555000.0,t,27/05/2017,3,2.0,2.0,286.0,11.0,-37.69728,144.87455,20031,3645.658539913307,38.0,0,256.0,511.3333333333333,54.666666666666664
ID829532159,67 Wilson St,SOUTH YARRA,1460000.0,h,9/09/2017,2,1.0,2.0,175.0,119.0,-37.84401,144.99839,19947,336.103112120394,16.214285714285715,0,1245.0,3886.0,447.6666666666667
ID657995193,62 Dowding Cl,FAWKNER,615000.0,h,16/04/2016,4,2.0,3.0,476.0,42.0,-37.697,144.9655,19961,712.874431517731,39.0,0,1144.3333333333333,6845.666666666667,375.6666666666667
ID379062130,241 Buckley St,ABERFELDIE,1380000.0,h,12/08/2017,4,2.0,2.0,766.0,139.0,-37.75595,144.90551000000005,20037,940.633699489424,24.0,0,817.6666666666666,1779.6666666666667,181.0
ID774535391,1/30 Burns St,MAIDSTONE,810000.0,t,24/06/2017,3,2.0,2.0,209.0,59.0,-37.78707,144.87608,20022,1781.464535914648,21.4,0,717.3333333333334,1763.0,318.6666666666667
ID451684381,36 The Ridge,CANTERBURY,1775000.0,t,13/05/2017,3,2.0,2.0,410.0,139.0,-37.8178,145.0649,19892,946.332259519949,21.785714285714285,0,3767.6666666666665,18925.0,2042.3333333333333
ID433247029,649 Queensberry St,OAKLEIGH SOUTH,940000.0,h,29/04/2017,2,1.0,0.0,89.0,129.0,-37.9394,145.089,19915,3217.1234792144696,34.25806451612903,0,142.0,344.6666666666667,39.333333333333336
ID893735588,44 McLean Av,BENTLEIGH,1300000.0,h,26/08/2017,3,2.0,2.0,566.0,59.0,-37.91469,145.02789,19939,855.5898796898898,35.15384615384615,0,959.0,4476.666666666667,324.0
ID417169587,1 Durkin St,NEWPORT,740000.0,h,16/04/2016,2,2.0,1.0,213.0,13.0,-37.8441,144.8805,19994,312.95101449695863,16.310344827586206,0,71.0,261.0,20.0
ID560899988,17/246 Wattletree Rd,MALVERN,1350000.0,u,4/03/2017,2,2.0,2.0,0.0,49.0,-37.8638,145.0379,19944,804.0986790739274,20.8,0,717.3333333333334,1763.0,318.6666666666667
ID336480831,2/32 Gardenia Rd,GARDENVALE,393000.0,u,14/05/2016,2,1.0,1.0,0.0,49.0,-37.8971,145.0093,19953,453.01635657977135,23.5,0,86.33333333333333,233.33333333333334,28.0
ID590042228,42 Shiers St,ALPHINGTON,1950000.0,h,30/07/2016,4,2.0,3.0,589.0,99.0,-37.7719,145.0309,19931,723.5265418119624,24.0,0,1202.0,5034.333333333333,333.0
ID151328266,4 Bendigo St,HAMPTON,3200000.0,h,10/09/2016,4,3.0,3.0,760.0,99.0,-37.9326,144.9997,19949,618.3884154156767,31.5,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID414584712,1/7 Boston Rd,BALWYN,1800000.0,h,16/07/2016,3,2.0,2.0,380.0,39.0,-37.8161,145.0772,19893,998.2397331354595,23.76923076923077,0,925.6666666666666,4701.333333333333,308.6666666666667
ID340619145,2/25 El Nido Gr,CARNEGIE,707000.0,t,13/08/2016,2,1.0,1.0,144.0,19.0,-37.892,145.0482,19942,583.2365283715102,29.23076923076923,0,3703.6666666666665,18944.0,2039.3333333333333
ID953991719,14 Delmont St,ALBION,730000.0,h,4/03/2017,3,2.0,3.0,628.0,59.0,-37.7801,144.8121,20020,932.4307606385586,21.333333333333332,0,298.0,735.0,154.0
ID677676347,43 Molesworth St,SEAFORD,800000.0,h,8/07/2017,4,2.0,0.0,1151.0,50.0,-38.11336,145.15035,19856,1615.2237182059066,66.81818181818181,0,101.66666666666667,251.33333333333334,18.666666666666668
ID807470553,33 Gordon Gr,PRESTON,871000.0,h,27/11/2016,4,2.0,1.0,561.0,69.0,-37.7369,145.0201,20012,1734.7675507524252,28.3,0,659.0,5219.333333333333,338.3333333333333
ID833200643,1/43 Inglesby Rd,CAMBERWELL,682000.0,u,29/07/2017,2,1.0,1.0,1106.0,49.0,-37.83473,145.05698,19853,921.122543604112,19.09090909090909,0,3767.6666666666665,18925.0,2042.3333333333333
ID459696198,10 Hastings St,BURWOOD,1460000.0,h,17/09/2016,3,1.0,2.0,742.0,69.0,-37.8529,145.0962,19849,1386.991793327339,28.666666666666668,0,958.6666666666666,5673.0,628.0
ID810789351,211 Scotchmer St,FITZROY NORTH,1620000.0,h,26/08/2017,4,1.0,1.0,241.0,129.0,-37.78346,144.98685,20019,489.64563873110785,18.3,0,2047.6666666666667,9171.0,742.3333333333334
ID569872712,14 Kerr St,BLACKBURN,1562000.0,h,24/06/2017,4,2.0,1.0,592.0,59.0,-37.81175,145.14213999999996,19897,1013.1344103355398,30.818181818181817,0,2524.3333333333335,12864.666666666666,738.6666666666666
ID461913112,1/177 Oakleigh Rd,CARNEGIE,586000.0,u,4/03/2017,2,1.0,1.0,898.0,49.0,-37.9003,145.0634,19919,1177.4535679019273,25.375,0,3767.6666666666665,18925.0,2042.3333333333333
ID979282672,10 Altona St,KENSINGTON,905000.0,h,8/10/2016,2,2.0,1.0,138.0,20.0,-37.799,144.9276,20026,196.53426486539766,6.4,0,271.6666666666667,771.6666666666666,74.0
ID721861976,5/240 Barkly St,ST KILDA,370500.0,u,10/12/2016,1,1.0,1.0,0.0,59.0,-37.8722,144.9805,19956,1182.606700201613,17.5,0,1363.6666666666667,6287.666666666667,564.3333333333334
ID800453629,305/28 Burnley St,RICHMOND,327000.0,u,7/11/2016,1,1.0,1.0,0.0,7.0,-37.8127,145.0094,19977,1508.1533613667793,10.235294117647058,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID345504699,7 Barbara St,MOORABBIN,1090000.0,h,3/12/2016,3,2.0,2.0,784.0,59.0,-37.9368,145.0568,19937,1782.2733016790094,38.266666666666666,0,71.0,261.0,20.0
ID698252566,5 Burns Ct,HEIDELBERG HEIGHTS,909000.0,h,12/11/2016,3,2.0,2.0,585.0,59.0,-37.7358,145.0546,19936,1285.663402427845,31.75,0,1150.6666666666667,7827.0,922.3333333333334
ID648018316,5/148 Nepean Hwy,ASPENDALE,805000.0,t,15/07/2017,3,2.0,2.0,0.0,13.0,-38.02768,145.10187,19862,56.75370886766651,52.53846153846154,0,85.66666666666667,161.33333333333334,20.333333333333332
ID964757393,77 Corrigan Av,BROOKLYN,555000.0,u,29/07/2017,2,2.0,1.0,207.0,9.0,-37.82001,144.84245,20022,2930.6713716619797,21.4,0,444.6666666666667,981.3333333333334,239.66666666666666
ID837392921,27 Parkmore Rd,BENTLEIGH EAST,1310000.0,h,18/03/2017,4,2.0,2.0,606.0,16.0,-37.9147,145.0645,19940,2352.410526722391,33.15384615384615,0,959.0,4476.666666666667,324.0
ID405006262,716/22 Dorcas St,SOUTHBANK,385500.0,u,4/03/2017,1,1.0,1.0,1826.0,9.0,-37.8301,144.9697,22238,1334.8228054691228,3.5,0,1245.0,3886.0,447.6666666666667
ID705761745,21a Edgar St,HADFIELD,465000.0,u,4/06/2016,3,1.0,1.0,225.0,14.0,-37.7068,144.9467,19961,1270.4630219886376,39.0,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID850351233,87 Hope St,BRUNSWICK,955000.0,t,11/02/2017,3,2.0,2.0,327.0,12.0,-37.7636,144.9559,19967,496.129624633261,27.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID197119368,253 Richardson St,MIDDLE PARK,1500000.0,h,9/09/2017,2,1.0,1.0,194.0,99.0,-37.8503,144.96376,19958,2295.787855731277,13.5,0,313.3333333333333,545.3333333333334,65.66666666666667
ID351246343,70 Munster Tce,NORTH MELBOURNE,1105000.0,t,4/03/2017,2,2.0,1.0,88.0,9.0,-37.8018,144.9429,22239,516.6897872907117,7.0,0,84.33333333333333,293.3333333333333,23.0
ID274309536,25 Florence Cl,RESERVOIR,613000.0,h,18/06/2016,3,1.0,2.0,745.0,34.0,-37.7007,144.9815,19961,1992.778054452368,39.0,1,824.6666666666666,1890.3333333333333,159.33333333333334
ID882138462,215 Burnley St,RICHMOND,912000.0,h,16/07/2016,2,1.0,2.0,204.0,114.0,-37.821,145.0082,19906,732.4622028791138,11.904761904761905,0,824.6666666666666,1890.3333333333333,159.33333333333334
ID887253788,21 Fiddes St,MOORABBIN,1224000.0,h,3/09/2016,3,1.0,3.0,834.0,59.0,-37.9376,145.0474,19937,1003.4007359036336,38.266666666666666,0,71.0,261.0,20.0
ID987893630,68 Hunter Rd,CAMBERWELL,2950000.0,h,7/05/2016,4,2.0,4.0,661.0,59.0,-37.8382,145.0904,19850,1454.8616665321829,26.666666666666668,0,3703.6666666666665,18944.0,2039.3333333333333
ID878908078,16 Wrexham Rd,WINDSOR,2080000.0,h,24/06/2017,3,2.0,2.0,754.0,114.0,-37.85679,145.00089,19957,782.5670550018277,15.5,0,1064.6666666666667,4200.666666666667,432.6666666666667
ID426073597,5/319 Buckley St,ABERFELDIE,373000.0,u,27/11/2016,2,1.0,1.0,0.0,3.0,-37.7553,144.8996,20037,1462.9018327634255,24.0,0,703.6666666666666,1502.0,135.66666666666666
ID821010006,16B Newberry Av,BONBEACH,1830000.0,t,16/09/2017,4,3.0,2.0,353.0,15.0,-38.06189000000001,145.11766,19859,212.47056570943744,58.583333333333336,0,5.0,73.0,1.0
ID115153863,32 Essex St,SUNSHINE NORTH,690500.0,h,3/06/2017,3,1.0,0.0,637.0,39.0,-37.7756,144.84235,20004,1569.3541452003396,26.375,0,1412.0,6364.0,699.3333333333334
ID652911467,21 David St,MONBULK,720000.0,h,26/08/2017,4,2.0,2.0,1611.0,49.0,-37.87931,145.41288,19844,6049.037437320043,61.3,0,440.0,1116.3333333333333,187.33333333333334
ID716396405,3/21 Lex Gr,OAK PARK,648000.0,u,29/04/2017,3,1.0,1.0,0.0,21.0,-37.7188,144.9243,20033,262.5545045060369,34.0,0,142.0,344.6666666666667,39.333333333333336
