ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID953991719,14 Delmont St,3,h,730000.0,4/03/2017,2.0,3.0,628.0,59.0,-37.7801,144.8121
ID362892544,1/41 Bardsley St,3,u,518000.0,24/06/2017,1.0,1.0,322.0,20.0,-37.79209,144.82023999999996
ID371596448,25 Moodemere St,3,h,802000.0,27/05/2017,1.0,1.0,818.0,39.0,-37.97712,145.17516
ID113544477,16 Clifton St,4,h,1216000.0,3/09/2017,1.0,2.0,583.0,39.0,-37.93206,145.07929
ID979418325,52 Monash St,3,h,580500.0,29/07/2017,1.0,1.0,532.0,39.0,-37.66101,145.02568
ID531376929,19 Kurrajong St,3,h,1040000.0,6/08/2016,2.0,2.0,598.0,49.0,-37.9132,145.0782
ID785448005,14 The Avenue,3,h,540000.0,9/09/2017,2.0,2.0,362.0,14.0,-37.6366,145.07226
ID824685538,1a Werona St,2,t,670000.0,26/07/2016,2.0,1.0,123.0,12.0,-37.9307,145.0379
ID527367185,1/6 Burvale Ct,3,t,555000.0,27/05/2017,2.0,2.0,286.0,11.0,-37.69728,144.87455
ID244815435,2 Fairbank Pl,5,h,355000.0,3/06/2017,2.0,2.0,666.0,43.0,-37.67523,144.55833
ID531376929,19 Kurrajong St,3,h,1040000.0,6/08/2016,2.0,2.0,598.0,49.0,-37.9132,145.0782
ID284351981,26 Warburton St,3,h,1340000.0,27/11/2016,1.0,1.0,316.0,109.0,-37.7741,144.9703
ID441507701,4/6 Turner St,2,u,600000.0,24/09/2016,1.0,1.0,166.0,54.0,-37.7624,144.9365
ID921293351,25 Coppin La,4,h,870000.0,12/08/2017,2.0,2.0,463.0,7.0,-37.73531,144.74335
ID878908078,16 Wrexham Rd,3,h,2080000.0,24/06/2017,2.0,2.0,754.0,114.0,-37.856790000000004,145.00089
